path_length,has_source,has_sink,is_guarded,contains_buffer_copy,contains_formatting_call,sink_kind,label,source_dataset,identifier,project,matched_source,matched_sink,line_count
51,0,0,1,0,0,0,0,devign,devign-4702,FFmpeg,,,51
80,0,0,1,0,0,0,0,devign,devign-4703,qemu,,,105
21,0,0,0,0,0,0,0,devign,devign-4704,qemu,,,21
80,0,0,1,0,0,0,0,devign,devign-4705,qemu,,,99
69,0,1,1,1,0,2,0,devign,devign-4706,qemu,,memcpy,69
77,0,0,1,0,0,0,0,devign,devign-4707,FFmpeg,,,77
23,0,0,1,0,0,0,0,devign,devign-4708,qemu,,,23
25,0,0,0,0,0,0,0,devign,devign-4709,qemu,,,25
80,0,0,0,0,0,0,0,devign,devign-4710,qemu,,,143
21,0,0,1,0,0,0,0,devign,devign-4711,qemu,,,21
55,0,0,1,0,0,0,0,devign,devign-4712,qemu,,,55
31,0,0,1,0,0,0,0,devign,devign-4713,qemu,,,31
80,0,0,0,0,0,0,0,devign,devign-4714,qemu,,,81
13,0,0,1,0,0,0,0,devign,devign-4715,qemu,,,13
80,0,0,1,0,0,0,0,devign,devign-4716,qemu,,,125
51,0,0,0,0,0,0,0,devign,devign-4717,qemu,,,51
9,0,0,0,0,0,0,0,devign,devign-4718,FFmpeg,,,9
9,0,0,0,0,0,0,0,devign,devign-4719,qemu,,,9
17,0,0,0,0,0,0,0,devign,devign-4720,qemu,,,17
77,0,0,1,0,0,0,0,devign,devign-4721,qemu,,,77
80,0,0,1,0,0,0,0,devign,devign-4722,qemu,,,113
17,0,0,1,0,0,0,0,devign,devign-4723,qemu,,,17
35,0,0,1,0,0,0,0,devign,devign-4724,qemu,,,35
80,0,0,1,0,0,0,0,devign,devign-4725,qemu,,,471
80,0,0,1,0,0,0,0,devign,devign-4726,qemu,,,131
80,0,1,1,1,1,2,0,devign,devign-4727,qemu,,memcpy,209
80,0,0,1,0,1,0,0,devign,devign-4728,qemu,,,407
80,0,0,1,0,0,0,0,devign,devign-4729,FFmpeg,,,479
80,0,0,1,0,0,0,1,devign,devign-4730,FFmpeg,,,95
61,0,0,1,0,0,0,1,devign,devign-4731,qemu,,,61
51,0,0,1,0,0,0,1,devign,devign-4732,FFmpeg,,,51
80,0,0,1,0,0,0,1,devign,devign-4733,qemu,,,91
17,0,0,1,0,0,0,1,devign,devign-4734,FFmpeg,,,17
61,0,0,0,0,0,0,1,devign,devign-4735,FFmpeg,,,61
80,0,0,1,0,0,0,1,devign,devign-4736,FFmpeg,,,87
63,0,0,1,0,0,0,1,devign,devign-4737,FFmpeg,,,63
25,0,0,0,0,0,0,1,devign,devign-4738,qemu,,,25
35,0,0,0,0,0,0,1,devign,devign-4739,qemu,,,35
80,0,0,1,0,0,0,1,devign,devign-4740,FFmpeg,,,129
35,0,0,1,0,0,0,1,devign,devign-4741,qemu,,,35
25,0,0,1,0,0,0,1,devign,devign-4742,qemu,,,25
80,0,0,1,0,0,0,1,devign,devign-4743,FFmpeg,,,127
27,0,0,0,0,0,0,1,devign,devign-4744,qemu,,,27
80,0,0,1,0,0,0,0,devign,devign-4745,FFmpeg,,,91
21,0,0,1,0,0,0,1,devign,devign-4746,qemu,,,21
80,0,0,1,0,0,0,1,devign,devign-4747,FFmpeg,,,191
21,0,0,0,0,0,0,1,devign,devign-4748,qemu,,,21
80,0,0,1,0,0,0,0,devign,devign-4749,FFmpeg,,,169
80,0,0,1,0,0,0,0,devign,devign-4750,FFmpeg,,,119
41,0,0,0,0,0,0,0,devign,devign-4751,FFmpeg,,,41
80,1,0,1,0,0,0,0,devign,devign-4752,FFmpeg,read,,215
73,0,1,1,1,0,2,1,devign,devign-4753,FFmpeg,,memcpy,73
80,0,0,1,0,0,0,1,devign,devign-4754,FFmpeg,,,95
78,0,0,1,0,0,0,1,devign,devign-4755,qemu,,,78
5,0,0,0,0,0,0,1,devign,devign-4756,qemu,,,5
21,0,0,1,0,0,0,1,devign,devign-4757,qemu,,,21
9,0,0,0,0,0,0,1,devign,devign-4758,FFmpeg,,,9
13,0,0,0,0,0,0,1,devign,devign-4759,qemu,,,13
80,0,0,0,0,0,0,1,devign,devign-4760,qemu,,,145
43,0,0,0,0,0,0,1,devign,devign-4761,FFmpeg,,,43
80,0,0,1,0,0,0,0,devign,devign-4762,FFmpeg,,,131
80,0,0,1,0,1,0,0,devign,devign-4763,FFmpeg,,,331
80,0,1,1,1,0,2,0,devign,devign-4764,FFmpeg,,memcpy,141
80,0,0,1,0,0,0,0,devign,devign-4765,FFmpeg,,,119
31,0,0,0,0,0,0,1,devign,devign-4766,FFmpeg,,,31
80,0,0,1,0,0,0,1,devign,devign-4767,qemu,,,81
31,0,0,0,0,0,0,1,devign,devign-4768,qemu,,,31
9,0,0,1,0,0,0,1,devign,devign-4769,FFmpeg,,,9
55,0,0,1,0,0,0,1,devign,devign-4770,qemu,,,55
61,0,0,1,0,0,0,1,devign,devign-4771,FFmpeg,,,61
80,0,0,1,0,0,0,0,devign,devign-4772,FFmpeg,,,91
11,0,0,0,0,0,0,0,devign,devign-4773,FFmpeg,,,11
80,0,0,1,0,0,0,0,devign,devign-4774,FFmpeg,,,149
80,0,0,1,0,1,0,1,devign,devign-4775,FFmpeg,,,343
80,0,0,1,0,0,0,1,devign,devign-4776,FFmpeg,,,172
80,0,0,1,0,0,0,1,devign,devign-4777,FFmpeg,,,122
35,0,0,0,0,1,0,1,devign,devign-4778,qemu,,,35
80,0,0,1,0,0,0,1,devign,devign-4779,FFmpeg,,,337
80,0,0,1,0,1,0,1,devign,devign-4780,qemu,,,102
80,0,0,1,0,0,0,1,devign,devign-4781,FFmpeg,,,223
23,0,0,0,0,0,0,1,devign,devign-4782,FFmpeg,,,23
80,0,0,1,1,1,0,1,devign,devign-4783,qemu,,,213
80,0,0,1,0,0,0,1,devign,devign-4784,qemu,,,85
71,0,0,1,0,0,0,1,devign,devign-4785,FFmpeg,,,71
80,0,0,0,0,0,0,0,devign,devign-4786,FFmpeg,,,255
71,0,0,1,0,0,0,0,devign,devign-4787,FFmpeg,,,71
9,0,0,0,0,0,0,0,devign,devign-4788,FFmpeg,,,9
51,0,0,1,0,0,0,0,devign,devign-4789,FFmpeg,,,51
13,0,0,0,0,0,0,0,devign,devign-4790,FFmpeg,,,13
14,0,0,0,0,0,0,1,devign,devign-4791,qemu,,,14
11,0,0,0,0,0,0,1,devign,devign-4792,qemu,,,11
41,0,0,1,0,0,0,1,devign,devign-4793,qemu,,,41
25,0,0,0,0,0,0,1,devign,devign-4794,qemu,,,25
80,0,0,1,0,0,0,1,devign,devign-4795,FFmpeg,,,459
80,0,0,1,0,0,0,1,devign,devign-4796,FFmpeg,,,143
80,0,0,1,0,1,0,1,devign,devign-4797,qemu,,,123
61,0,0,1,0,0,0,1,devign,devign-4798,FFmpeg,,,61
39,0,0,1,0,0,0,1,devign,devign-4799,FFmpeg,,,39
80,0,1,1,1,0,2,0,devign,devign-4800,FFmpeg,,memcpy,391
80,0,0,1,0,0,0,1,devign,devign-4801,FFmpeg,,,245
25,0,0,0,0,1,0,1,devign,devign-4802,FFmpeg,,,25
66,0,0,1,0,1,0,1,devign,devign-4803,qemu,,,66
35,0,0,1,0,0,0,1,devign,devign-4804,FFmpeg,,,35
80,0,0,1,0,0,0,1,devign,devign-4805,FFmpeg,,,245
80,0,0,1,0,0,0,1,devign,devign-4806,FFmpeg,,,267
35,0,0,1,0,0,0,1,devign,devign-4807,qemu,,,35
71,0,0,1,0,0,0,0,devign,devign-4808,FFmpeg,,,71
80,0,1,1,1,0,2,1,devign,devign-4809,FFmpeg,,memcpy,297
80,0,0,1,0,0,0,0,devign,devign-4810,FFmpeg,,,195
80,0,0,1,0,0,0,1,devign,devign-4811,qemu,,,127
47,0,0,1,0,0,0,1,devign,devign-4812,qemu,,,47
59,0,0,1,0,1,0,1,devign,devign-4813,FFmpeg,,,59
9,0,0,1,0,0,0,1,devign,devign-4814,qemu,,,9
44,0,0,1,0,0,0,1,devign,devign-4815,qemu,,,44
80,0,0,1,0,0,0,1,devign,devign-4816,FFmpeg,,,272
31,0,0,1,0,0,0,1,devign,devign-4817,qemu,,,31
33,0,0,1,0,1,0,1,devign,devign-4818,qemu,,,33
80,0,0,1,0,0,0,0,devign,devign-4819,FFmpeg,,,223
80,0,0,0,0,0,0,1,devign,devign-4820,FFmpeg,,,111
80,0,0,1,0,0,0,0,devign,devign-4821,FFmpeg,,,113
29,0,0,0,0,0,0,0,devign,devign-4822,FFmpeg,,,29
80,0,0,1,1,0,0,0,devign,devign-4823,FFmpeg,,,167
17,0,0,0,0,0,0,0,devign,devign-4824,qemu,,,17
80,0,0,1,0,1,0,0,devign,devign-4825,FFmpeg,,,675
19,0,0,1,0,0,0,0,devign,devign-4826,qemu,,,19
7,0,0,0,0,0,0,0,devign,devign-4827,qemu,,,7
11,0,0,0,0,0,0,0,devign,devign-4828,qemu,,,11
43,0,0,0,0,0,0,0,devign,devign-4829,qemu,,,43
80,0,0,1,0,1,0,0,devign,devign-4830,qemu,,,427
17,0,0,1,0,0,0,0,devign,devign-4831,qemu,,,17
17,0,0,1,0,0,0,0,devign,devign-4832,qemu,,,17
80,0,0,1,0,0,0,0,devign,devign-4833,qemu,,,105
45,0,0,1,0,0,0,0,devign,devign-4834,qemu,,,45
80,0,0,1,0,1,0,0,devign,devign-4835,qemu,,,375
11,0,0,0,0,0,0,0,devign,devign-4836,FFmpeg,,,11
80,0,0,1,0,1,0,0,devign,devign-4837,FFmpeg,,,241
15,0,0,0,0,0,0,0,devign,devign-4838,qemu,,,15
7,0,0,0,0,0,0,0,devign,devign-4839,qemu,,,7
80,0,0,1,0,0,0,0,devign,devign-4840,qemu,,,119
80,0,0,1,0,1,0,0,devign,devign-4841,qemu,,,129
25,0,0,1,0,0,0,0,devign,devign-4842,qemu,,,25
65,0,0,1,0,0,0,0,devign,devign-4843,qemu,,,65
49,0,0,1,0,0,0,0,devign,devign-4844,qemu,,,49
80,0,0,1,0,0,0,0,devign,devign-4845,qemu,,,109
41,0,0,1,0,1,0,0,devign,devign-4846,qemu,,,41
80,0,0,1,0,0,0,0,devign,devign-4847,qemu,,,83
51,0,0,1,0,0,0,0,devign,devign-4848,FFmpeg,,,51
7,0,0,0,0,0,0,0,devign,devign-4849,qemu,,,7
80,0,0,1,0,0,0,1,devign,devign-4850,qemu,,,101
80,0,0,1,0,0,0,1,devign,devign-4851,FFmpeg,,,140
75,0,1,1,1,0,2,1,devign,devign-4852,FFmpeg,,memcpy,75
80,0,0,1,0,0,0,1,devign,devign-4853,qemu,,,81
80,0,0,1,0,0,0,1,devign,devign-4854,qemu,,,441
80,0,0,1,0,0,0,1,devign,devign-4855,FFmpeg,,,127
80,0,0,1,0,0,0,1,devign,devign-4856,qemu,,,137
69,0,0,1,0,0,0,1,devign,devign-4857,FFmpeg,,,69
21,0,0,1,0,0,0,1,devign,devign-4858,qemu,,,21
80,0,1,1,1,1,2,1,devign,devign-4859,qemu,,memcpy,349
17,0,0,0,0,0,0,1,devign,devign-4860,qemu,,,17
80,0,0,1,0,0,0,1,devign,devign-4861,FFmpeg,,,111
51,0,0,1,0,0,0,1,devign,devign-4862,FFmpeg,,,51
80,0,0,1,0,0,0,1,devign,devign-4863,FFmpeg,,,95
50,0,0,1,0,1,0,1,devign,devign-4864,qemu,,,50
80,0,0,1,0,0,0,1,devign,devign-4865,FFmpeg,,,625
80,0,1,1,1,1,1,0,devign,devign-4866,FFmpeg,,strcpy,847
25,0,0,1,0,0,0,1,devign,devign-4867,qemu,,,25
73,0,0,1,0,0,0,1,devign,devign-4868,qemu,,,73
65,0,1,1,1,1,1,1,devign,devign-4869,qemu,,strcpy,65
7,0,0,1,0,0,0,1,devign,devign-4870,qemu,,,7
17,0,0,0,0,0,0,1,devign,devign-4871,qemu,,,17
21,0,0,1,0,0,0,1,devign,devign-4872,qemu,,,21
51,0,0,1,0,0,0,0,devign,devign-4873,FFmpeg,,,51
15,0,0,0,0,0,0,1,devign,devign-4874,qemu,,,15
61,0,0,1,0,0,0,1,devign,devign-4875,qemu,,,61
15,0,0,1,0,0,0,1,devign,devign-4876,FFmpeg,,,15
19,0,0,1,0,0,0,1,devign,devign-4877,qemu,,,19
80,0,0,1,0,0,0,1,devign,devign-4878,FFmpeg,,,149
79,0,0,1,0,0,0,0,devign,devign-4879,FFmpeg,,,79
15,0,0,0,0,0,0,1,devign,devign-4880,qemu,,,15
80,0,0,1,0,0,0,1,devign,devign-4881,FFmpeg,,,151
5,0,0,0,0,0,0,1,devign,devign-4882,qemu,,,5
80,0,0,1,0,0,0,1,devign,devign-4883,FFmpeg,,,241
15,0,0,1,0,0,0,0,devign,devign-4884,qemu,,,15
7,0,0,0,0,0,0,0,devign,devign-4885,FFmpeg,,,7
63,0,0,1,0,0,0,0,devign,devign-4886,qemu,,,63
31,0,0,1,0,0,0,0,devign,devign-4887,qemu,,,31
80,0,0,1,0,1,0,0,devign,devign-4888,qemu,,,177
65,0,0,1,0,0,0,0,devign,devign-4889,qemu,,,65
29,0,0,1,0,0,0,0,devign,devign-4890,qemu,,,29
71,0,0,1,0,0,0,0,devign,devign-4891,qemu,,,71
15,0,0,0,0,0,0,0,devign,devign-4892,qemu,,,15
17,0,0,0,0,0,0,0,devign,devign-4893,qemu,,,17
80,0,0,1,0,0,0,0,devign,devign-4894,qemu,,,303
73,0,0,1,0,1,0,0,devign,devign-4895,qemu,,,73
80,0,1,1,1,0,2,0,devign,devign-4896,FFmpeg,,memcpy,435
29,0,0,1,0,0,0,0,devign,devign-4897,qemu,,,29
80,0,0,1,0,0,0,0,devign,devign-4898,qemu,,,237
23,0,0,0,0,1,0,0,devign,devign-4899,qemu,,,23
49,0,0,0,0,0,0,0,devign,devign-4900,qemu,,,49
13,0,0,0,0,0,0,0,devign,devign-4901,qemu,,,13
37,0,0,1,0,0,0,0,devign,devign-4902,qemu,,,37
11,0,0,0,0,0,0,0,devign,devign-4903,qemu,,,11
39,0,0,0,0,0,0,0,devign,devign-4904,qemu,,,39
19,0,0,0,0,0,0,0,devign,devign-4905,qemu,,,19
27,0,0,1,0,0,0,0,devign,devign-4906,qemu,,,27
80,0,1,1,1,0,2,0,devign,devign-4907,FFmpeg,,memcpy,253
67,0,0,1,0,0,0,0,devign,devign-4908,qemu,,,67
11,0,0,0,0,0,0,0,devign,devign-4909,qemu,,,11
17,0,0,0,0,1,0,0,devign,devign-4910,qemu,,,17
75,0,0,1,0,0,0,0,devign,devign-4911,qemu,,,75
57,0,0,1,0,0,0,0,devign,devign-4912,qemu,,,57
21,0,0,0,0,0,0,0,devign,devign-4913,qemu,,,21
9,0,0,0,0,0,0,0,devign,devign-4914,qemu,,,9
53,0,0,1,0,0,0,0,devign,devign-4915,qemu,,,53
55,0,0,1,0,0,0,0,devign,devign-4916,qemu,,,55
21,0,0,1,0,0,0,0,devign,devign-4917,qemu,,,21
80,0,0,1,0,0,0,0,devign,devign-4918,FFmpeg,,,799
80,0,0,1,0,0,0,0,devign,devign-4919,FFmpeg,,,89
77,0,0,1,0,1,0,0,devign,devign-4920,qemu,,,77
80,0,0,1,0,1,0,0,devign,devign-4921,qemu,,,193
69,0,0,1,0,0,0,0,devign,devign-4922,qemu,,,69
80,0,1,1,1,0,2,0,devign,devign-4923,FFmpeg,,memcpy,439
80,0,0,1,0,0,0,0,devign,devign-4924,qemu,,,183
37,0,0,1,0,0,0,0,devign,devign-4925,qemu,,,37
80,0,0,1,0,1,0,0,devign,devign-4926,FFmpeg,,,273
11,0,0,0,0,0,0,0,devign,devign-4927,qemu,,,11
17,0,0,1,0,1,0,0,devign,devign-4928,qemu,,,17
25,0,0,1,0,0,0,0,devign,devign-4929,qemu,,,25
51,0,0,1,0,0,0,0,devign,devign-4930,qemu,,,51
80,0,1,1,1,0,2,0,devign,devign-4931,qemu,,memcpy,327
27,0,0,1,0,0,0,0,devign,devign-4932,qemu,,,27
47,0,0,1,0,0,0,0,devign,devign-4933,qemu,,,47
7,0,0,0,0,0,0,0,devign,devign-4934,qemu,,,7
29,0,0,0,0,0,0,0,devign,devign-4935,qemu,,,29
49,0,0,1,0,1,0,0,devign,devign-4936,qemu,,,49
80,1,0,1,0,0,0,0,devign,devign-4937,qemu,fgets,,89
80,0,0,0,0,0,0,0,devign,devign-4938,FFmpeg,,,149
80,0,0,1,0,0,0,0,devign,devign-4939,qemu,,,181
11,0,0,0,0,0,0,0,devign,devign-4940,qemu,,,11
17,0,0,0,0,0,0,0,devign,devign-4941,qemu,,,17
15,0,0,1,0,0,0,0,devign,devign-4942,qemu,,,15
33,0,0,1,0,0,0,0,devign,devign-4943,qemu,,,33
45,0,0,1,0,0,0,0,devign,devign-4944,qemu,,,45
39,0,0,1,0,0,0,0,devign,devign-4945,qemu,,,39
25,0,0,0,0,0,0,0,devign,devign-4946,qemu,,,25
43,0,0,1,0,0,0,0,devign,devign-4947,FFmpeg,,,43
75,0,0,1,0,1,0,0,devign,devign-4948,qemu,,,75
11,0,0,0,0,0,0,0,devign,devign-4949,qemu,,,11
39,0,0,0,0,0,0,0,devign,devign-4950,qemu,,,39
7,0,0,0,0,0,0,0,devign,devign-4951,qemu,,,7
77,0,0,0,0,0,0,0,devign,devign-4952,qemu,,,77
57,0,0,1,0,0,0,0,devign,devign-4953,qemu,,,57
80,1,0,1,0,1,0,0,devign,devign-4954,qemu,read,,93
80,0,0,1,0,0,0,0,devign,devign-4955,qemu,,,377
27,0,0,1,0,0,0,0,devign,devign-4956,qemu,,,27
13,0,0,0,0,0,0,0,devign,devign-4957,qemu,,,13
39,0,0,0,0,0,0,0,devign,devign-4958,FFmpeg,,,39
80,0,0,1,0,0,0,0,devign,devign-4959,qemu,,,157
80,0,0,1,0,1,0,0,devign,devign-4960,qemu,,,95
80,0,0,1,0,0,0,0,devign,devign-4961,qemu,,,101
35,0,0,1,0,0,0,0,devign,devign-4962,qemu,,,35
21,0,0,1,0,0,0,0,devign,devign-4963,qemu,,,21
80,0,0,1,0,0,0,0,devign,devign-4964,FFmpeg,,,213
80,0,0,1,0,0,0,0,devign,devign-4965,FFmpeg,,,93
80,0,0,1,0,0,0,0,devign,devign-4966,FFmpeg,,,323
80,0,1,1,1,0,2,0,devign,devign-4967,FFmpeg,,memcpy,109
80,0,1,1,1,0,2,0,devign,devign-4968,FFmpeg,,memcpy,203
77,0,0,1,0,0,0,0,devign,devign-4969,FFmpeg,,,77
47,0,0,1,0,0,0,1,devign,devign-4970,qemu,,,47
53,0,0,1,0,0,0,1,devign,devign-4971,qemu,,,53
7,0,0,0,0,0,0,1,devign,devign-4972,qemu,,,7
80,0,0,1,0,0,0,1,devign,devign-4973,qemu,,,195
80,0,1,1,1,1,2,1,devign,devign-4974,qemu,,memcpy,549
15,0,0,1,0,0,0,1,devign,devign-4975,FFmpeg,,,15
31,0,0,1,0,0,0,1,devign,devign-4976,qemu,,,31
80,1,0,1,0,0,0,1,devign,devign-4977,qemu,read,,343
29,0,0,0,0,1,0,1,devign,devign-4978,qemu,,,29
80,0,0,1,0,0,0,1,devign,devign-4979,qemu,,,183
41,0,0,0,0,0,0,1,devign,devign-4980,qemu,,,41
80,0,0,1,0,0,0,1,devign,devign-4981,qemu,,,151
57,0,0,1,0,0,0,1,devign,devign-4982,qemu,,,57
80,0,0,1,0,0,0,1,devign,devign-4983,FFmpeg,,,117
21,0,0,1,0,0,0,1,devign,devign-4984,qemu,,,21
23,0,0,1,0,0,0,1,devign,devign-4985,qemu,,,23
71,0,0,1,0,0,0,0,devign,devign-4986,FFmpeg,,,71
80,0,0,1,0,0,0,1,devign,devign-4987,FFmpeg,,,103
80,0,0,1,0,0,0,1,devign,devign-4988,qemu,,,283
43,0,0,1,0,0,0,1,devign,devign-4989,FFmpeg,,,43
33,0,0,1,0,0,0,1,devign,devign-4990,FFmpeg,,,33
19,0,0,0,0,0,0,1,devign,devign-4991,FFmpeg,,,19
80,0,0,1,0,0,0,1,devign,devign-4992,qemu,,,83
71,0,0,1,0,0,0,1,devign,devign-4993,qemu,,,71
80,0,0,1,0,0,0,1,devign,devign-4994,FFmpeg,,,275
14,0,0,1,0,0,0,1,devign,devign-4995,FFmpeg,,,14
80,0,0,1,0,0,0,1,devign,devign-4996,qemu,,,119
80,0,1,1,1,0,2,1,devign,devign-4997,FFmpeg,,memcpy,81
27,0,0,1,0,0,0,1,devign,devign-4998,qemu,,,27
80,0,0,1,0,0,0,1,devign,devign-4999,qemu,,,183
25,0,0,1,0,0,0,1,devign,devign-5000,qemu,,,25
44,0,0,1,0,0,0,1,devign,devign-5001,qemu,,,44
13,0,0,1,0,0,0,1,devign,devign-5002,qemu,,,13
80,0,0,1,0,0,0,1,devign,devign-5003,FFmpeg,,,166
17,0,0,0,0,0,0,1,devign,devign-5004,qemu,,,17
23,0,0,0,0,0,0,0,devign,devign-5005,FFmpeg,,,23
39,0,0,0,0,0,0,0,devign,devign-5006,FFmpeg,,,39
80,0,0,1,0,0,0,0,devign,devign-5007,FFmpeg,,,461
15,0,0,0,0,0,0,0,devign,devign-5008,qemu,,,15
80,0,0,1,0,1,0,0,devign,devign-5009,qemu,,,893
25,0,0,1,0,0,0,0,devign,devign-5010,qemu,,,25
73,0,0,1,0,1,0,0,devign,devign-5011,qemu,,,73
80,0,0,1,0,1,0,0,devign,devign-5012,qemu,,,85
80,0,0,1,0,0,0,0,devign,devign-5013,FFmpeg,,,221
35,0,0,1,0,0,0,0,devign,devign-5014,qemu,,,35
75,0,0,1,0,0,0,0,devign,devign-5015,qemu,,,75
35,0,0,1,0,0,0,0,devign,devign-5016,qemu,,,35
29,0,0,0,0,0,0,0,devign,devign-5017,qemu,,,29
80,0,0,1,0,0,0,0,devign,devign-5018,qemu,,,325
80,0,0,1,0,0,0,0,devign,devign-5019,qemu,,,89
25,0,0,1,0,0,0,0,devign,devign-5020,qemu,,,25
15,0,0,0,0,0,0,0,devign,devign-5021,qemu,,,15
80,0,0,1,0,1,0,0,devign,devign-5022,qemu,,,169
43,0,0,1,0,0,0,0,devign,devign-5023,qemu,,,43
80,0,0,1,0,0,0,0,devign,devign-5024,FFmpeg,,,351
80,0,0,1,0,1,0,0,devign,devign-5025,qemu,,,131
15,0,0,0,0,0,0,0,devign,devign-5026,qemu,,,15
15,0,0,0,0,0,0,0,devign,devign-5027,qemu,,,15
77,0,0,1,0,0,0,0,devign,devign-5028,qemu,,,77
73,0,0,1,0,0,0,0,devign,devign-5029,qemu,,,73
80,0,0,1,0,1,0,0,devign,devign-5030,qemu,,,221
31,0,0,1,0,0,0,0,devign,devign-5031,qemu,,,31
7,0,0,0,0,0,0,0,devign,devign-5032,qemu,,,7
80,0,0,1,0,0,0,0,devign,devign-5033,FFmpeg,,,85
51,0,0,0,0,0,0,0,devign,devign-5034,qemu,,,51
23,0,0,1,0,0,0,0,devign,devign-5035,qemu,,,23
9,0,0,0,0,0,0,0,devign,devign-5036,qemu,,,9
29,0,0,1,0,0,0,0,devign,devign-5037,qemu,,,29
25,0,0,0,0,0,0,0,devign,devign-5038,qemu,,,25
19,0,0,1,0,0,0,0,devign,devign-5039,qemu,,,19
80,0,0,1,0,0,0,0,devign,devign-5040,qemu,,,129
9,0,0,0,0,0,0,0,devign,devign-5041,qemu,,,9
80,0,0,1,0,0,0,0,devign,devign-5042,qemu,,,85
19,0,0,1,0,0,0,0,devign,devign-5043,qemu,,,19
80,0,0,1,0,0,0,0,devign,devign-5044,FFmpeg,,,121
21,0,0,1,0,0,0,0,devign,devign-5045,qemu,,,21
7,0,0,0,0,0,0,0,devign,devign-5046,qemu,,,7
80,1,0,1,0,1,0,0,devign,devign-5047,qemu,fgets,,157
39,0,0,1,0,0,0,0,devign,devign-5048,qemu,,,39
65,0,0,1,0,0,0,0,devign,devign-5049,qemu,,,65
80,0,0,1,0,0,0,0,devign,devign-5050,qemu,,,127
33,0,0,1,0,1,0,0,devign,devign-5051,qemu,,,33
61,0,0,1,0,0,0,0,devign,devign-5052,qemu,,,61
71,0,0,1,0,1,0,0,devign,devign-5053,qemu,,,71
33,0,0,1,0,0,0,0,devign,devign-5054,qemu,,,33
29,0,0,1,0,0,0,0,devign,devign-5055,FFmpeg,,,29
80,0,0,1,0,0,0,0,devign,devign-5056,qemu,,,123
80,0,0,1,0,0,0,0,devign,devign-5057,qemu,,,229
43,0,0,1,0,0,0,1,devign,devign-5058,FFmpeg,,,43
16,0,0,0,0,0,0,1,devign,devign-5059,qemu,,,16
80,0,0,1,0,0,0,1,devign,devign-5060,FFmpeg,,,185
73,0,0,1,0,0,0,1,devign,devign-5061,qemu,,,73
31,0,0,1,0,0,0,1,devign,devign-5062,FFmpeg,,,31
47,0,0,1,0,1,0,1,devign,devign-5063,FFmpeg,,,47
79,0,0,0,0,0,0,1,devign,devign-5064,qemu,,,79
79,0,0,1,0,0,0,0,devign,devign-5065,FFmpeg,,,79
77,0,1,1,1,0,2,0,devign,devign-5066,FFmpeg,,memcpy,77
23,0,0,0,0,0,0,0,devign,devign-5067,FFmpeg,,,23
80,0,1,1,1,0,2,0,devign,devign-5068,FFmpeg,,memcpy,185
80,0,0,1,0,0,0,0,devign,devign-5069,FFmpeg,,,83
59,0,0,1,0,0,0,1,devign,devign-5070,qemu,,,59
27,0,0,0,0,0,0,1,devign,devign-5071,FFmpeg,,,27
39,0,0,1,0,0,0,1,devign,devign-5072,qemu,,,39
80,0,0,1,0,0,0,0,devign,devign-5073,FFmpeg,,,95
35,0,0,0,0,0,0,1,devign,devign-5074,qemu,,,35
51,0,0,0,0,0,0,1,devign,devign-5075,qemu,,,51
20,0,0,0,0,0,0,1,devign,devign-5076,FFmpeg,,,20
53,0,0,0,0,0,0,0,devign,devign-5077,FFmpeg,,,53
25,0,0,0,0,0,0,0,devign,devign-5078,FFmpeg,,,25
41,0,0,1,0,0,0,0,devign,devign-5079,FFmpeg,,,41
27,0,0,1,0,0,0,0,devign,devign-5080,qemu,,,27
17,0,0,0,0,0,0,0,devign,devign-5081,qemu,,,17
25,0,0,1,0,0,0,0,devign,devign-5082,qemu,,,25
23,0,0,0,0,0,0,0,devign,devign-5083,qemu,,,23
80,0,0,1,0,0,0,0,devign,devign-5084,FFmpeg,,,371
43,0,0,1,0,0,0,0,devign,devign-5085,qemu,,,43
13,0,0,0,0,0,0,0,devign,devign-5086,qemu,,,13
11,0,0,0,0,0,0,0,devign,devign-5087,qemu,,,11
33,0,0,1,0,0,0,0,devign,devign-5088,qemu,,,33
11,0,0,0,0,0,0,0,devign,devign-5089,qemu,,,11
80,0,0,1,0,0,0,0,devign,devign-5090,qemu,,,141
29,0,0,0,0,1,0,0,devign,devign-5091,qemu,,,29
39,0,0,1,0,0,0,0,devign,devign-5092,qemu,,,39
65,0,0,1,0,0,0,0,devign,devign-5093,qemu,,,65
55,0,0,1,0,0,0,0,devign,devign-5094,qemu,,,55
59,0,0,1,0,0,0,0,devign,devign-5095,FFmpeg,,,59
80,0,0,1,0,0,0,0,devign,devign-5096,qemu,,,81
9,0,0,0,0,0,0,0,devign,devign-5097,qemu,,,9
23,0,0,1,0,0,0,0,devign,devign-5098,qemu,,,23
7,0,0,0,0,0,0,0,devign,devign-5099,qemu,,,7
73,0,0,1,0,0,0,0,devign,devign-5100,qemu,,,73
9,0,0,0,0,0,0,0,devign,devign-5101,qemu,,,9
33,0,0,1,0,0,0,0,devign,devign-5102,qemu,,,33
59,0,0,1,0,0,0,0,devign,devign-5103,qemu,,,59
80,0,0,0,0,0,0,0,devign,devign-5104,qemu,,,131
9,0,0,0,0,0,0,0,devign,devign-5105,qemu,,,9
21,0,0,1,0,0,0,0,devign,devign-5106,FFmpeg,,,21
80,0,0,1,0,0,0,0,devign,devign-5107,qemu,,,191
